,song,genre,duration,tempo,tempo_changes,tempo_confidence,sub_strength,bass_strength,lomid_strength,mid_strength,himid_strength,pres_strength,brill_strength,mean_RMS,std_RMS,spectral_centroid,spectral_bandwidth,band 0_contrast,band 1_contrast,band 2_contrast,band 3_contrast,mean_flatness,peak_flatness,rolloff(0.5),tuning
137,03 Dig Dis.wav,jazz,369.38666666666666,143.5546875,0.7605757747187126,0.5006600037714501,-57.75953674316406,-39.151878356933594,-39.085784912109375,-50.77107238769531,-58.923927307128906,-62.78099060058594,-66.69894409179688,0.15580998361110687,0.07174377143383026,2053.9366165211454,2431.0429170359102,23.28024181975351,16.35374626792986,21.34868366719679,36.1068923205028,0.02278437837958336,0.23749157786369324,980.196576709233,-0.04999999999999999
138,06 Embraceable You.wav,jazz,403.36,129.19921875,1.2491365415611329,0.20976283674879115,-70.40298461914062,-39.713584899902344,-42.247249603271484,-58.57093048095703,-71.5907974243164,-77.20619201660156,-79.08641815185547,0.07504066079854965,0.04440511763095856,911.6294364794927,1217.9258318166126,30.913105145458577,18.921137076953666,23.859724218326974,45.767895242215054,0.006007957737892866,0.03072318248450756,520.8396186099578,0.35
139,06 Det Var en Lørdag Aften.wav,jazz,221.66666666666666,92.28515625,1.0788729443804335,0.24929297161411962,-45.82559585571289,-31.639875411987305,-37.86338424682617,-56.32185363769531,-72.6174087524414,-77.65201568603516,-79.56233978271484,0.13176250457763672,0.052763041108846664,568.3963385650331,867.5404062675448,23.897566883722757,16.148642793136652,20.797268579083084,48.781885227241965,0.005874814931303263,0.0037961858324706554,314.7553433220187,-0.09999999999999998
140,02 Clean House.wav,jazz,289.2891156462585,129.19921875,0.9230275302993819,0.4042860582711293,-54.32564163208008,-26.0236759185791,-33.937171936035156,-45.27178192138672,-53.2431526184082,-57.03602981567383,-62.289451599121094,0.16508911550045013,0.05821024253964424,1908.398203269896,2428.0325840286578,29.8982815176225,15.635094211725654,19.54484248580238,35.20348331029293,0.016265928745269775,0.17119964957237244,808.7179072357332,0.010000000000000009
141,02 Delphia.wav,jazz,443.1333333333333,161.4990234375,0.9693476552266178,0.17966989782551743,-52.10835266113281,-34.56315994262695,-40.0998649597168,-54.59245681762695,-65.5436019897461,-70.06983947753906,-73.63472747802734,0.05106954649090767,0.028047876432538033,1245.9000233366833,1723.8852159260664,25.60866553443573,17.80570155688699,23.06645845122931,40.945960788304404,0.008608026430010796,0.18478217720985413,592.2020115601257,-0.08999999999999997
142,04 Chinatown - Nicholas Payton.wav,jazz,241.01333333333332,135.99917763157896,1.28131021194605,0.21551059730250482,-53.31277847290039,-44.85137176513672,-45.6800537109375,-53.78236770629883,-59.82297897338867,-65.24494171142578,-72.15020751953125,0.09878513962030411,0.06027429178357124,1817.2755315462673,2061.6529802139657,24.756398965622868,17.884838901901595,23.290444963805445,39.87699380492106,0.01092871930450201,0.12469743192195892,1046.4234315728866,0.020000000000000018
143,04 Choir.wav,jazz,291.0133333333333,135.99917763157896,0.6941673980690977,0.7149924200111705,-39.47713088989258,-30.88671875,-36.02222442626953,-48.61058807373047,-58.488548278808594,-62.46406936645508,-66.36380767822266,0.1802905946969986,0.07655399292707443,1632.5106439906353,2282.845792959667,18.69332000687001,15.476256415213168,19.499025098712366,35.58028191604523,0.014782918617129326,0.15871064364910126,626.119158702276,0.06000000000000005
144,03 Ceora.wav,jazz,381.03600907029477,129.19921875,0.3717245581962218,0.7045703839122486,-56.92256164550781,-35.75244903564453,-37.17847442626953,-50.82570266723633,-59.5456657409668,-66.17002868652344,-71.96295166015625,0.08498074859380722,0.0412069708108902,1542.428162056788,1850.7539240226847,25.42084758758364,17.176530040487567,22.49316863492542,41.70815384338861,0.005153747741132975,0.26882636547088623,837.5858330595864,-0.020000000000000018
145,01 Autumn Leaves.wav,jazz,659.52,112.34714673913044,0.8167863681171665,0.5081326573722011,-53.756065368652344,-36.92350387573242,-42.8089485168457,-59.07183074951172,-64.1935806274414,-63.78483581542969,-64.85822296142578,0.13558577001094818,0.06630095839500427,2540.91938966493,2840.9501462611584,26.085053056064375,17.37354878442947,23.40698646422265,32.8003241159229,0.01924261823296547,0.32903435826301575,1351.2399574347473,-0.09999999999999998
146,01 Bouncing with Bud.wav,jazz,184.54666666666665,172.265625,0.9058882737795673,0.3909159536990438,-44.68843460083008,-33.93910598754883,-36.3455924987793,-46.32710647583008,-53.17656326293945,-56.205726623535156,-66.08563995361328,0.1564924567937851,0.06282917410135269,1991.8006643312408,2199.9064719241837,18.37249909771313,15.34309401947101,19.425215905172507,39.92932493275853,0.034009531140327454,0.15468090772628784,1069.614724100206,0.10999999999999999
147,05 Brother Hubbard.wav,jazz,394.61333333333334,151.99908088235293,0.3000882612533098,0.5580464842600765,-41.49428176879883,-34.69052505493164,-40.786865234375,-48.9434700012207,-54.60118103027344,-59.80588150024414,-67.59510040283203,0.1219058409333229,0.0623435415327549,2000.865029259838,2241.689461440181,17.892642118211782,15.750733682140197,20.079094640985065,38.43821227236536,0.01469577569514513,0.27689507603645325,1134.8473183748897,-0.010000000000000009
148,02 Afro Blues.wav,jazz,443.71691609977324,143.5546875,0.3506017791732078,0.7604395604395604,-30.5689754486084,-27.665205001831055,-36.03491973876953,-45.32523727416992,-52.13035202026367,-53.7196159362793,-60.63214874267578,0.18388335406780243,0.06739484518766403,2100.6622653178556,2514.447819524497,17.45239059232771,14.55289107124332,17.634633179562965,34.67753811204251,0.024560650810599327,0.3012213110923767,1010.5489408052885,0.010000000000000009
149,05 All Of Me.wav,jazz,150.04,107.666015625,0.7892293407613741,0.36706901887960386,-35.180137634277344,-32.72220993041992,-39.52701950073242,-47.60550308227539,-55.548709869384766,-63.486637115478516,-71.32258605957031,0.07237760722637177,0.03754892200231552,1443.1775652197798,1732.0679031618984,17.285337537129852,17.38964548642441,22.372428852236798,42.40630819449731,0.017778510227799416,0.07264196872711182,850.9997184562152,0.040000000000000036
150,07 Ask The Lonely.wav,rock,234.64,129.19921875,0.04947555907381753,0.9749653671086483,-47.44988250732422,-29.767024993896484,-32.758121490478516,-37.883235931396484,-43.79244613647461,-47.48345184326172,-56.4387092590332,0.18441744148731232,0.06415450572967529,2629.08726966511,2525.233645516228,22.454618280235074,14.351922418775736,18.72197126267323,35.48096872859406,0.03733465448021889,0.3029640316963196,1728.8311186578517,0.050000000000000044
151,05 Would_.wav,rock,208.13333333333333,135.99917763157896,0.7809013833110219,0.31291834002677377,-38.15008544921875,-21.362890243530273,-30.070085525512695,-36.8118896484375,-42.46161651611328,-49.32263946533203,-59.79146194458008,0.2719452679157257,0.07225212454795837,1985.9381902548441,2195.5304073418574,22.90826167914536,13.532103576525772,16.15883941125099,38.560145587533164,0.01676485687494278,0.1347559094429016,1150.85890436747,0.050000000000000044
152,Zombie.wav,rock,306.41333333333336,172.265625,0.3485640675911192,0.5311813290899446,-36.51377868652344,-24.18646240234375,-34.624427795410156,-44.54875946044922,-44.6435432434082,-51.17664337158203,-58.96422576904297,0.15107272565364838,0.050438955426216125,2359.4076106348125,2470.058729839216,20.332768735790896,16.579431284204652,19.23884401403433,34.42158667266518,0.0251047033816576,0.20070259273052216,1584.6794404179218,0.36
153,02 Working for the Weekend.wav,rock,220.76,143.5546875,0.15776188472864955,0.8330879259570888,-44.8218879699707,-24.66776466369629,-30.70564079284668,-35.375938415527344,-39.10723114013672,-43.546051025390625,-53.42847442626953,0.20174193382263184,0.05971071869134903,2710.346363176757,2508.5516791163113,25.60175684423467,15.073465284868943,17.831605748163277,36.257003399820036,0.04161091893911362,0.25887665152549744,1967.1774575727347,0.16000000000000003
154,04 Victim of Love.wav,rock,250.33333333333334,86.1328125,0.7605973471848623,0.3554401261478527,-47.47311782836914,-35.95327377319336,-38.41609573364258,-40.748329162597656,-48.48372268676758,-56.69774627685547,-65.78437042236328,0.19660884141921997,0.08949212729930878,1938.6515372384945,1958.6952561352912,22.36097259882551,16.1910095889716,18.9813171958335,40.548541570493825,0.01852329447865486,0.31943634152412415,1313.3306510549519,0.12
155,01 Thunderstruck.wav,rock,292.88,135.99917763157896,0.19026478515934675,0.8409703504043127,-36.911033630371094,-27.035097122192383,-34.07645797729492,-36.98845672607422,-39.08124542236328,-45.336387634277344,-54.28425598144531,0.2034267783164978,0.07717961817979813,2767.3951516582047,2518.0209739609363,21.137722425368043,14.584886861225288,16.789693027495808,35.501322625274405,0.04868584871292114,0.32646870613098145,2096.5792809421823,0.050000000000000044
156,05 Smoke On the Water.wav,rock,342.0845351473923,117.45383522727273,0.2511369035498541,0.5172741464739021,-47.67129898071289,-26.03790283203125,-35.228782653808594,-44.519691467285156,-51.56405258178711,-56.301700592041016,-62.49484634399414,0.152322456240654,0.06272397190332413,1933.9256744429238,2394.9683877778753,30.663848342496895,14.570759343706222,17.608477020105845,35.01032989477625,0.019041070714592934,0.12968289852142334,871.2711359861789,0.14
157,Takin' a Ride (On Heavy Metal).wav,rock,299.2266666666667,112.34714673913044,0.0775975789555366,0.9397842787305036,-51.46479034423828,-39.13154983520508,-45.09809875488281,-49.229888916015625,-52.97887420654297,-60.10877990722656,-67.2554931640625,0.0752972662448883,0.04490281268954277,2311.6101260500104,2232.555289121278,22.005505736662354,16.203346571211956,18.999659561273987,38.25587371981513,0.030868658795952797,0.3618446886539459,1606.2212229681559,0.15000000000000002
158,01 Smells Like Teen Spirit.wav,rock,301.94666666666666,117.45383522727273,0.2614580129191018,0.8122885266071977,-35.813175201416016,-24.235422134399414,-35.157615661621094,-38.82194137573242,-38.283599853515625,-43.24668502807617,-55.255619049072266,0.13936257362365723,0.04360579326748848,2745.1227710659596,2381.400113891925,19.44931883363012,14.875762645009843,17.481005134096655,36.47311580771216,0.05146464705467224,0.2251007854938507,2194.397166031245,0.06000000000000005
159,09 Saved By a Waif.wav,rock,179.4875283446712,117.45383522727273,0.40103492884864167,0.6005174644243209,-40.445213317871094,-28.0059814453125,-30.95869255065918,-38.25519561767578,-44.93488693237305,-50.295101165771484,-58.34129333496094,0.24802900850772858,0.09787551313638687,2330.4992420472536,2345.29080050004,19.380771195068398,15.292227162750196,18.52757104165995,39.70214260764401,0.026111377403140068,0.22461086511611938,1526.616353063349,0.040000000000000036
160,06 Saeglópur.wav,rock,458.96,103.359375,0.6880501871901245,0.3243448345644035,-54.15397644042969,-39.25749969482422,-40.66191101074219,-47.46390151977539,-53.22614669799805,-62.352088928222656,-69.49162292480469,0.17692320048809052,0.11281830072402954,1790.444012570426,1840.2194824597582,23.373107311322265,16.49436412873815,21.326366988930413,41.652701895218364,0.009896433912217617,0.12199095636606216,1160.7427062648615,0.030000000000000027
161,01 Roundabout.wav,rock,515.7398185941043,135.99917763157896,0.5312443724113093,0.46029173419773095,-49.87761306762695,-31.710683822631836,-36.70060729980469,-44.612754821777344,-52.29811477661133,-57.30784606933594,-63.56585693359375,0.1250610500574112,0.05578756332397461,2063.8999655512407,2226.3063654337784,28.350791548932413,16.03633144358359,19.05125849282692,38.6413671618534,0.018602104857563972,0.29388606548309326,1260.9812534029325,0.06000000000000005
162,02 The Red & The Black.wav,rock,268.06666666666666,143.5546875,0.4157644001732351,0.7599826764833261,-36.40915298461914,-26.103424072265625,-34.74369812011719,-39.35681915283203,-42.73047637939453,-50.94999313354492,-57.98618698120117,0.19473566114902496,0.049019187688827515,2392.9309117197413,2377.178512360127,21.566807647276455,14.281981953122926,16.28814129229961,37.25477328370537,0.034193623811006546,0.3020699620246887,1678.481942263967,0.06000000000000005
163,05 Rebel Yell.wav,rock,286.85333333333335,83.35433467741936,0.22664723976040152,0.8431277319086935,-42.68247985839844,-25.31285858154297,-36.710693359375,-43.90142822265625,-43.486000061035156,-49.683815002441406,-62.643890380859375,0.16687801480293274,0.056069519370794296,2259.3896860807017,2231.6761084948257,28.005824468856954,14.12283655189316,16.929336344206195,39.31242208182211,0.024093229323625565,0.18899467587471008,1602.7952322976112,0.18000000000000005
164,10 Rock and Roll.wav,rock,220.86666666666667,112.34714673913044,0.5466778805719091,0.6073380992430614,-43.945945739746094,-24.711788177490234,-32.22685241699219,-35.57568359375,-40.38658905029297,-43.47827911376953,-52.51253128051758,0.17157305777072906,0.04788735508918762,2800.7362911038117,2595.2977633609876,25.359507428632178,12.677442038426602,16.455509250836155,34.77805747383331,0.05146704986691475,0.20134133100509644,2006.1918497687132,0.040000000000000036
165,01 Pull Me Under (2007 Remix).wav,rock,493.62666666666667,103.359375,0.23049061573921634,0.8844724587233642,-35.40205383300781,-22.76625633239746,-32.863224029541016,-41.973690032958984,-42.75428009033203,-46.080753326416016,-55.50172805786133,0.23283490538597107,0.04586268588900566,2652.056453875917,2615.3482273736677,21.09741348184956,14.590878766389308,17.990182040124303,34.3012010080211,0.03947212174534798,0.28235235810279846,1871.7239736607878,0.050000000000000044
166,1-01 Purple Haze.wav,rock,171.46666666666667,107.666015625,0.6093432633716994,0.33540961408259984,-41.886131286621094,-26.27116584777832,-34.22598648071289,-36.91276550292969,-38.965476989746094,-48.65660095214844,-60.15847396850586,0.1928720921278,0.07478952407836914,2386.281397075357,2133.089831496763,23.260698201303963,13.75666605039047,15.175170625005874,40.475435864731004,0.029766567051410675,0.23375622928142548,1889.6253193498223,0.07000000000000006
167,03 Positive Tension.wav,rock,234.54666666666665,161.4990234375,0.40586022569788166,0.527321322510394,-33.60097885131836,-27.17096519470215,-35.50432205200195,-43.09227752685547,-47.826133728027344,-53.12516784667969,-58.74264907836914,0.2656730115413666,0.10018124431371689,2268.68600958328,2465.9687238086653,22.197752061814047,12.819881426105892,16.176982094312528,35.7441678181321,0.02065872959792614,0.2587288022041321,1350.463509507709,0.050000000000000044
168,03 My Number.wav,rock,240.53333333333333,129.19921875,0.028960324355632783,0.9902500241336036,-40.06289291381836,-32.10334777832031,-36.529117584228516,-44.97481155395508,-49.732704162597656,-55.354217529296875,-63.53789520263672,0.2122611254453659,0.0910237655043602,2182.5955741975986,2375.1443448768796,20.84495920103956,14.85338903397998,17.883510198686217,35.82051712557968,0.016190169379115105,0.2287597507238388,1262.8426453220027,0.06000000000000005
169,07 Monkey Gone to Heaven.wav,rock,176.4,117.45383522727273,0.18428326971172831,0.8777148874555746,-44.768917083740234,-27.167747497558594,-32.735477447509766,-38.18998336791992,-42.38172149658203,-49.868385314941406,-57.0161018371582,0.09540107101202011,0.031502217054367065,2458.8394658484367,2416.5881460758446,26.342326452382046,15.075596603104986,17.196616005047833,36.66100430639137,0.033105913549661636,0.27777108550071716,1756.7063183349512,0.13
170,No Smoke Without a Fire.wav,rock,268.26666666666665,83.35433467741936,0.5885407651029947,0.5667301367491778,-46.24068069458008,-27.100143432617188,-35.95526885986328,-39.76849365234375,-39.612266540527344,-44.762699127197266,-55.178226470947266,0.11204078793525696,0.04870602861046791,3001.4372204292176,2470.3644964214973,23.635921697153677,14.337477954584052,17.226909800519557,36.4871273214186,0.06270170211791992,0.29293328523635864,2530.5511310848788,0.050000000000000044
171,03 London Calling.wav,rock,201.68,135.99917763157896,0.11512779184895235,0.9244761685470873,-43.709903717041016,-28.506507873535156,-34.39634323120117,-39.59311294555664,-46.271087646484375,-52.214935302734375,-58.34489822387695,0.19771172106266022,0.0640854611992836,2295.3660101135756,2463.813050528078,22.48978481307178,14.260334076843526,18.09492825870917,35.89337715139691,0.03829137235879898,0.19348852336406708,1338.3297267828618,-0.13
172,04 Limelight.wav,rock,263.76,129.19921875,0.4665492957746479,0.7447183098591549,-36.87770462036133,-29.41199493408203,-34.9188346862793,-38.93280029296875,-43.004173278808594,-50.41443634033203,-59.346683502197266,0.10132759809494019,0.03320308402180672,2391.556258029345,2312.859997818213,23.702666744878414,14.922784688231935,17.249227163017846,37.879250330789745,0.04024834930896759,0.37595072388648987,1736.2509800011003,0.19000000000000006
173,03 I Cut Like a Buffalo.wav,rock,207.60072562358278,89.10290948275862,0.8388323453752378,0.3603623755732021,-35.55902862548828,-32.67779541015625,-36.993736267089844,-44.482574462890625,-46.24051284790039,-53.114723205566406,-61.1678466796875,0.2113991379737854,0.08429492264986038,2554.691001372282,2420.5843851312648,18.71617059259532,14.125495011719483,16.088229532807176,37.97719598971918,0.03356699272990227,0.3416809141635895,1860.5111372469523,-0.010000000000000009
174,06 Jeremy.wav,rock,319.2266666666667,107.666015625,0.6037241780622635,0.3863107361070701,-40.01078796386719,-26.223289489746094,-33.094970703125,-38.72080612182617,-43.756813049316406,-49.31108474731445,-57.77044677734375,0.156580850481987,0.04886937141418457,2354.31005532149,2412.6186378483626,20.876263914813705,16.17512171761455,19.149845620143488,37.05440068829445,0.029229193925857544,0.22249777615070343,1504.4438317448446,0.15000000000000002
175,I Don't Care Anymore.wav,rock,305.70666666666665,95.703125,1.0177730518000911,0.29629348321433996,-39.0969352722168,-29.988239288330078,-36.415985107421875,-46.023948669433594,-52.469993591308594,-57.28321838378906,-67.2286148071289,0.09606842696666718,0.049399517476558685,1781.4256241572134,2003.7382364027012,20.03838182501238,14.223705709796896,17.88856791696971,40.218257434756005,0.025865111500024796,0.14434075355529785,1015.2841488315073,0.040000000000000036
176,02 I Bet You Look Good On The Dancef.wav,rock,173.68,103.359375,0.24064171122994654,0.8441176470588235,-32.48537063598633,-22.366106033325195,-29.021625518798828,-34.373600006103516,-40.2263069152832,-44.213985443115234,-54.10663604736328,0.2699050307273865,0.06724372506141663,2404.9993210849793,2424.791645303156,19.72297402717338,14.255725522539457,16.06375202807611,35.79443762660854,0.044425442814826965,0.24177156388759613,1569.201950644427,0.040000000000000036
177,Hold the Line (Love Isn't Always on.wav,rock,235.98666666666668,95.703125,0.26564344746162927,0.8142463597009052,-43.44465637207031,-30.456661224365234,-37.472923278808594,-38.62055587768555,-42.67551040649414,-47.598167419433594,-55.08584213256836,0.17039678990840912,0.0720263421535492,2866.750425175463,2583.198107196597,21.558053326140527,14.68149700574744,17.493039816649873,34.40876470883782,0.05751289054751396,0.3701658546924591,2069.645047778926,0.06000000000000005
178,01 Hold On.wav,rock,226.18666666666667,89.10290948275862,0.5029768014781358,0.5599466228700473,-40.661678314208984,-27.289947509765625,-35.5535774230957,-41.54744338989258,-47.74094772338867,-55.61338424682617,-64.21372985839844,0.22575199604034424,0.09127436578273773,1875.3853853761602,2091.307532685772,23.049371244941327,16.50217173185952,17.972424291169304,39.36229932700113,0.01665373146533966,0.14866775274276733,1106.800451652638,0.040000000000000036
179,04 High Enough.wav,rock,285.9829931972789,161.4990234375,0.9417877729966712,0.24177965413655922,-41.51533508300781,-33.17599105834961,-38.432350158691406,-43.45144271850586,-46.810150146484375,-52.135562896728516,-62.77180099487305,0.13856638967990875,0.06959773600101471,2383.9122920462423,2297.305414166714,17.996818602899534,16.0765150695902,20.149291191999797,38.398089668359404,0.027104312554001808,0.2790043354034424,1674.5592525352408,0.06000000000000005
180,04 High Society.wav,rock,153.3496598639456,117.45383522727273,0.3633610900832702,0.7943981831945496,-38.656429290771484,-29.084392547607422,-36.477012634277344,-44.683074951171875,-47.62138366699219,-52.89385986328125,-63.294273376464844,0.24598205089569092,0.11883837729692459,2161.0576189638296,2215.464057622436,20.07748207350686,13.87185904451845,16.978884617004525,38.430616776391666,0.039890795946121216,0.24888306856155396,1420.0487283248958,0.07999999999999996
181,13 Girl You Have No Faith In Medicin.wav,rock,197.72,151.99908088235293,0.7632691404415218,0.39889619539689997,-41.67511749267578,-28.712421417236328,-33.37861251831055,-36.51839065551758,-37.244911193847656,-44.39175033569336,-52.18893814086914,0.23064187169075012,0.06413346529006958,3120.222433471792,2598.7269063053463,21.174295514794768,14.389763373313716,16.658898691325195,37.47696685172092,0.06458445638418198,0.2930395007133484,2461.8878767265296,0.32000000000000006
182,22 Forever Man.wav,rock,191.70666666666668,112.34714673913044,0.09688748940293085,0.9564006297686811,-45.644474029541016,-26.58319854736328,-30.340496063232422,-37.84670639038086,-41.46177291870117,-47.35028839111328,-55.891090393066406,0.2025105506181717,0.07981846481561661,2562.6936884786687,2495.972046360361,22.292220718204526,13.739840424841077,17.697879566269464,34.965564271651516,0.03782687708735466,0.2141982764005661,1742.2491959946863,0.050000000000000044
183,03 Fell on Black Days.wav,rock,282.4266666666667,103.359375,0.41104899704044723,0.6126274251890825,-47.360023498535156,-25.593297958374023,-36.79109573364258,-45.273193359375,-45.66648864746094,-52.12912368774414,-60.250221252441406,0.16016323864459991,0.05441824346780777,2350.1690365338072,2456.3815455969484,26.806087629552607,17.10049451461579,19.09465377232381,35.39910569483692,0.02306154929101467,0.2728275954723358,1513.7820553991285,0.07000000000000006
184,07 Eye to Eye.wav,rock,245.49333333333334,117.45383522727273,0.2837416059774898,0.7841672183864561,-37.53965759277344,-27.15659523010254,-31.777624130249023,-40.103759765625,-41.832244873046875,-47.767860412597656,-55.71561813354492,0.1351594626903534,0.037400711327791214,2610.5778705115763,2536.8478319818296,19.548499385882426,15.901767372965697,19.579251094129994,35.762835673067066,0.034398190677165985,0.28025299310684204,1823.5046738855754,0.030000000000000027
185,04 Expo '86.wav,rock,251.13333333333333,103.359375,0.33284023668639057,0.776719674556213,-47.048248291015625,-24.040332794189453,-35.10366439819336,-43.68773651123047,-48.99781036376953,-55.43019104003906,-62.40620422363281,0.2335309386253357,0.0796552523970604,1903.8560002236627,2184.7379348674685,26.57049480350409,16.95157831919586,18.840516292938528,37.676951442849415,0.014979230239987373,0.2256125956773758,1084.6634362576276,-0.010000000000000009
186,02 Everybody Wants Some!!.wav,rock,308.8666666666667,143.5546875,0.28567132761990677,0.8402495865283416,-52.17189025878906,-26.235990524291992,-34.19767379760742,-40.976402282714844,-48.03278350830078,-54.62653350830078,-63.83409881591797,0.19421282410621643,0.07208620756864548,1968.7157882984454,2120.77792298077,27.636493767072395,13.687563331573323,16.121184466027003,38.25854898105797,0.02314017526805401,0.24372614920139313,1202.272126606901,0.06000000000000005
187,02 Dirty Work.wav,rock,188.69333333333333,143.5546875,0.5783191829703458,0.6130183339485665,-50.4785270690918,-33.69218826293945,-36.272926330566406,-45.82972717285156,-55.79539489746094,-63.04905700683594,-67.9832992553711,0.1254642754793167,0.06011417135596275,1595.4163115745578,1874.5882181027268,24.5398363222831,17.994152561320874,22.30316289358464,41.68900243744552,0.015373066067695618,0.1029985323548317,889.2720067223837,0.08999999999999997
188,09 Elephant.wav,rock,211.22666666666666,123.046875,0.17588215895350115,0.9363526437287018,-27.141193389892578,-25.158845901489258,-31.033498764038086,-44.223941802978516,-50.513004302978516,-54.30808639526367,-62.8530387878418,0.32923832535743713,0.08338673412799835,1719.7868652612867,2214.776193302563,16.814619870961856,15.343583480985549,17.03827432432732,37.0001227005844,0.013945147395133972,0.19707900285720825,751.8986449001044,0.29000000000000004
189,04 Day Tripper.wav,rock,227.96,135.99917763157896,0.5092686901609289,0.6717254023222652,-44.710880279541016,-30.044647216796875,-34.76936721801758,-41.24861526489258,-45.95410919189453,-50.60225296020508,-59.11606216430664,0.2911708354949951,0.1365525871515274,2501.03533912695,2452.4336236687172,20.292742068359274,14.481069343530871,17.346345375976213,36.692711758330255,0.033123359084129333,0.36106252670288086,1642.082197259657,-0.09999999999999998
190,19 Comfortably Numb.wav,rock,384.04054421768706,129.19921875,0.36880290205562277,0.8517533252720677,-42.35572814941406,-30.719663619995117,-35.45107650756836,-45.785369873046875,-52.33375549316406,-58.04889678955078,-63.971832275390625,0.11615674942731857,0.04762043058872223,1986.718627423904,2364.941484043674,21.486563760373606,16.249588150385097,20.353790810136516,36.51272712773503,0.012633295729756355,0.20846892893314362,996.0056822475816,0.040000000000000036
191,01 Come Together.wav,rock,259.8666666666667,172.265625,0.4914224446032881,0.4152966404574696,-39.67405319213867,-27.785724639892578,-42.34077835083008,-51.345359802246094,-53.375587463378906,-56.184165954589844,-65.28265380859375,0.15621918439865112,0.05438975244760513,2005.4713579796867,2281.930429593082,23.723263227150955,15.205068711763115,17.557720902862602,37.49076701482675,0.01421645749360323,0.18559999763965607,1192.218344785896,0.040000000000000036
192,1-07 Can't Stop.wav,rock,269.3066666666667,92.28515625,0.4569359427536857,0.45176308302439866,-41.56620788574219,-28.56340217590332,-36.585304260253906,-40.643287658691406,-41.977813720703125,-47.145877838134766,-55.40761947631836,0.25793778896331787,0.07239464670419693,2816.38768667607,2520.028537104035,21.808155653188138,16.244820955766535,19.178672448106674,36.487656622106094,0.04443900287151337,0.32701051235198975,2126.686456250943,-0.03999999999999998
193,1-16 Bringin' On The Heartache.wav,rock,273.84,151.99908088235293,0.72070544344582,0.4104629472613193,-44.38459396362305,-28.116592407226562,-33.990562438964844,-39.11167907714844,-42.09162902832031,-47.996063232421875,-56.57004165649414,0.2150590568780899,0.05703930929303169,2606.9032415153806,2380.2565112681123,24.116333768852062,15.907449605243574,19.162619444296713,38.02936607510806,0.03903651610016823,0.30370643734931946,1910.8618130941845,0.15000000000000002
194,01 Blue Blood.wav,rock,316.88072562358275,129.19921875,0.19784568036931194,0.8950685132263501,-46.74485397338867,-34.79973220825195,-39.409332275390625,-48.12594985961914,-53.95293045043945,-61.38814163208008,-68.63225555419922,0.19836415350437164,0.11089495569467545,1670.7583454710903,1927.4703459399425,23.94180947769054,16.01677648970228,21.50392840377566,42.86136285674262,0.007888320833444595,0.1148974671959877,914.9694215074742,0.39
195,"07 Blue Morning, Blue Day.wav",rock,192.10666666666665,117.45383522727273,0.43509789702683105,0.5239303843364757,-43.879451751708984,-30.310653686523438,-34.04579162597656,-40.74854278564453,-44.7556266784668,-50.74774932861328,-59.56526184082031,0.266316682100296,0.09089421480894089,2428.621639982406,2404.0774386865924,21.540336685643084,15.508843537745607,19.200997980867733,36.88240596125757,0.03462604060769081,0.2538744807243347,1625.4939819955584,0.06000000000000005
196,07 Basket Case.wav,rock,181.53333333333333,117.45383522727273,0.5628037861345613,0.32322844717319005,-49.14170455932617,-25.215307235717773,-32.74153518676758,-38.395992279052734,-41.066810607910156,-46.745426177978516,-57.394779205322266,0.251118928194046,0.09303843975067139,2487.412111386177,2330.0436373496927,27.06174679024457,15.375567327125587,17.516842725856584,36.320136472087135,0.03651393577456474,0.3065728545188904,1845.8593337790196,0.06000000000000005
197,14 Beast of Burden.wav,rock,209.36,99.38401442307692,0.3770655428634801,0.5492957746478874,-44.896541595458984,-32.021522521972656,-36.47361373901367,-46.1065559387207,-49.75794982910156,-54.878047943115234,-62.17219543457031,0.11988869309425354,0.05659513548016548,2238.3619773724527,2360.1693028184045,24.205974166275574,16.61184821552612,19.511484374674648,37.37965878175509,0.034099504351615906,0.2570364773273468,1406.1227013904293,0.06000000000000005
198,05 Another One Bites The Dust.wav,rock,219.68,112.34714673913044,0.6447521403657118,0.5413804037628158,-37.32168197631836,-33.958038330078125,-41.231834411621094,-48.48344802856445,-52.41062927246094,-58.34810256958008,-63.599998474121094,0.061842869967222214,0.040985871106386185,2351.7684563998105,2346.3021928676894,16.093999443909492,14.161689758020833,16.220953276068226,35.505467435831015,0.0528542585670948,0.38676416873931885,1615.8755970233062,-0.4
199,06 Alone.wav,rock,219.30666666666667,89.10290948275862,0.46585494970884067,0.7432503970354685,-54.19887924194336,-36.87831497192383,-36.82432556152344,-43.130069732666016,-49.20145797729492,-54.391334533691406,-62.32276916503906,0.1522771269083023,0.07931947708129883,2321.0057210754244,2251.431682284155,23.519262439591024,17.232634201022115,21.707701033197093,40.40403332638366,0.02770850993692875,0.25185108184814453,1527.3732381551085,0.040000000000000036
